image_id,prompt_id,section,layer_id,cues,gender,occupation,income,setting,neighborhood,provider,auditor_model,MST_value_p1,confidence_p1
grok-imagine-image_P0853,P0853,L-track,L5,G+O+I+S+N,woman,diplomat,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0854,P0854,L-track,L5,G+O+I+S+N,woman,diplomat,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P0855,P0855,L-track,L5,G+O+I+S+N,woman,diplomat,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0856,P0856,L-track,L5,G+O+I+S+N,woman,investment banker,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0857,P0857,L-track,L5,G+O+I+S+N,woman,investment banker,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0858,P0858,L-track,L5,G+O+I+S+N,woman,investment banker,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.78
grok-imagine-image_P0859,P0859,L-track,L5,G+O+I+S+N,woman,investment banker,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0860,P0860,L-track,L5,G+O+I+S+N,woman,investment banker,high,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0861,P0861,L-track,L5,G+O+I+S+N,woman,investment banker,high,city,slum,xai,gpt-5-mini-2025-08-07,4,0.7
grok-imagine-image_P0862,P0862,L-track,L5,G+O+I+S+N,woman,investment banker,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0863,P0863,L-track,L5,G+O+I+S+N,woman,investment banker,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0864,P0864,L-track,L5,G+O+I+S+N,woman,investment banker,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0865,P0865,L-track,L5,G+O+I+S+N,woman,investment banker,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0866,P0866,L-track,L5,G+O+I+S+N,woman,investment banker,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0867,P0867,L-track,L5,G+O+I+S+N,woman,investment banker,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P0868,P0868,L-track,L5,G+O+I+S+N,woman,judge,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0869,P0869,L-track,L5,G+O+I+S+N,woman,judge,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P0870,P0870,L-track,L5,G+O+I+S+N,woman,judge,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0871,P0871,L-track,L5,G+O+I+S+N,woman,judge,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.82
grok-imagine-image_P0872,P0872,L-track,L5,G+O+I+S+N,woman,judge,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0873,P0873,L-track,L5,G+O+I+S+N,woman,judge,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P0874,P0874,L-track,L5,G+O+I+S+N,woman,judge,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0875,P0875,L-track,L5,G+O+I+S+N,woman,judge,low,village,suburb,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P0876,P0876,L-track,L5,G+O+I+S+N,woman,judge,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0877,P0877,L-track,L5,G+O+I+S+N,woman,judge,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0878,P0878,L-track,L5,G+O+I+S+N,woman,judge,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0879,P0879,L-track,L5,G+O+I+S+N,woman,judge,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0880,P0880,L-track,L5,G+O+I+S+N,woman,software engineer,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0881,P0881,L-track,L5,G+O+I+S+N,woman,software engineer,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0882,P0882,L-track,L5,G+O+I+S+N,woman,software engineer,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0883,P0883,L-track,L5,G+O+I+S+N,woman,software engineer,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0884,P0884,L-track,L5,G+O+I+S+N,woman,software engineer,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0885,P0885,L-track,L5,G+O+I+S+N,woman,software engineer,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P0886,P0886,L-track,L5,G+O+I+S+N,woman,software engineer,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0887,P0887,L-track,L5,G+O+I+S+N,woman,software engineer,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0888,P0888,L-track,L5,G+O+I+S+N,woman,software engineer,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0889,P0889,L-track,L5,G+O+I+S+N,woman,software engineer,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0890,P0890,L-track,L5,G+O+I+S+N,woman,software engineer,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0891,P0891,L-track,L5,G+O+I+S+N,woman,software engineer,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0892,P0892,L-track,L5,G+O+I+S+N,woman,dentist,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0893,P0893,L-track,L5,G+O+I+S+N,woman,dentist,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0894,P0894,L-track,L5,G+O+I+S+N,woman,dentist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0895,P0895,L-track,L5,G+O+I+S+N,woman,dentist,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0896,P0896,L-track,L5,G+O+I+S+N,woman,dentist,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0897,P0897,L-track,L5,G+O+I+S+N,woman,dentist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0898,P0898,L-track,L5,G+O+I+S+N,woman,dentist,low,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0899,P0899,L-track,L5,G+O+I+S+N,woman,dentist,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0900,P0900,L-track,L5,G+O+I+S+N,woman,dentist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0901,P0901,L-track,L5,G+O+I+S+N,woman,dentist,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.89
grok-imagine-image_P0902,P0902,L-track,L5,G+O+I+S+N,woman,dentist,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.7
grok-imagine-image_P0903,P0903,L-track,L5,G+O+I+S+N,woman,dentist,low,city,slum,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0904,P0904,L-track,L5,G+O+I+S+N,woman,teacher,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P0905,P0905,L-track,L5,G+O+I+S+N,woman,teacher,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0906,P0906,L-track,L5,G+O+I+S+N,woman,teacher,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P0907,P0907,L-track,L5,G+O+I+S+N,woman,teacher,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0908,P0908,L-track,L5,G+O+I+S+N,woman,teacher,high,city,suburb,xai,gpt-5-mini-2025-08-07,3,0.9
grok-imagine-image_P0909,P0909,L-track,L5,G+O+I+S+N,woman,teacher,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P0910,P0910,L-track,L5,G+O+I+S+N,woman,teacher,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0911,P0911,L-track,L5,G+O+I+S+N,woman,teacher,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0912,P0912,L-track,L5,G+O+I+S+N,woman,teacher,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P0913,P0913,L-track,L5,G+O+I+S+N,woman,teacher,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0914,P0914,L-track,L5,G+O+I+S+N,woman,teacher,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0915,P0915,L-track,L5,G+O+I+S+N,woman,teacher,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0916,P0916,L-track,L5,G+O+I+S+N,woman,nurse,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P0917,P0917,L-track,L5,G+O+I+S+N,woman,nurse,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0918,P0918,L-track,L5,G+O+I+S+N,woman,nurse,high,village,slum,xai,gpt-5-mini-2025-08-07,8,0.8
grok-imagine-image_P0919,P0919,L-track,L5,G+O+I+S+N,woman,nurse,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0920,P0920,L-track,L5,G+O+I+S+N,woman,nurse,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0921,P0921,L-track,L5,G+O+I+S+N,woman,nurse,high,city,slum,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P0922,P0922,L-track,L5,G+O+I+S+N,woman,nurse,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0923,P0923,L-track,L5,G+O+I+S+N,woman,nurse,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0924,P0924,L-track,L5,G+O+I+S+N,woman,nurse,low,village,slum,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0925,P0925,L-track,L5,G+O+I+S+N,woman,nurse,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0926,P0926,L-track,L5,G+O+I+S+N,woman,nurse,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0927,P0927,L-track,L5,G+O+I+S+N,woman,nurse,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0928,P0928,L-track,L5,G+O+I+S+N,woman,electrician,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0929,P0929,L-track,L5,G+O+I+S+N,woman,electrician,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0930,P0930,L-track,L5,G+O+I+S+N,woman,electrician,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0931,P0931,L-track,L5,G+O+I+S+N,woman,electrician,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0932,P0932,L-track,L5,G+O+I+S+N,woman,electrician,high,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0933,P0933,L-track,L5,G+O+I+S+N,woman,electrician,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0934,P0934,L-track,L5,G+O+I+S+N,woman,electrician,low,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0935,P0935,L-track,L5,G+O+I+S+N,woman,electrician,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0936,P0936,L-track,L5,G+O+I+S+N,woman,electrician,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.85
grok-imagine-image_P0937,P0937,L-track,L5,G+O+I+S+N,woman,electrician,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.86
grok-imagine-image_P0938,P0938,L-track,L5,G+O+I+S+N,woman,electrician,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0939,P0939,L-track,L5,G+O+I+S+N,woman,electrician,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.88
grok-imagine-image_P0940,P0940,L-track,L5,G+O+I+S+N,woman,police officer,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0941,P0941,L-track,L5,G+O+I+S+N,woman,police officer,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0942,P0942,L-track,L5,G+O+I+S+N,woman,police officer,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P0943,P0943,L-track,L5,G+O+I+S+N,woman,police officer,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P0944,P0944,L-track,L5,G+O+I+S+N,woman,police officer,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0945,P0945,L-track,L5,G+O+I+S+N,woman,police officer,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P0946,P0946,L-track,L5,G+O+I+S+N,woman,police officer,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0947,P0947,L-track,L5,G+O+I+S+N,woman,police officer,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0948,P0948,L-track,L5,G+O+I+S+N,woman,police officer,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0949,P0949,L-track,L5,G+O+I+S+N,woman,police officer,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0950,P0950,L-track,L5,G+O+I+S+N,woman,police officer,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0951,P0951,L-track,L5,G+O+I+S+N,woman,police officer,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0952,P0952,L-track,L5,G+O+I+S+N,woman,journalist,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0953,P0953,L-track,L5,G+O+I+S+N,woman,journalist,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0954,P0954,L-track,L5,G+O+I+S+N,woman,journalist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0955,P0955,L-track,L5,G+O+I+S+N,woman,journalist,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0956,P0956,L-track,L5,G+O+I+S+N,woman,journalist,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0957,P0957,L-track,L5,G+O+I+S+N,woman,journalist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0958,P0958,L-track,L5,G+O+I+S+N,woman,journalist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P0959,P0959,L-track,L5,G+O+I+S+N,woman,journalist,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0960,P0960,L-track,L5,G+O+I+S+N,woman,journalist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0961,P0961,L-track,L5,G+O+I+S+N,woman,journalist,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0962,P0962,L-track,L5,G+O+I+S+N,woman,journalist,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P0963,P0963,L-track,L5,G+O+I+S+N,woman,journalist,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P0964,P0964,L-track,L5,G+O+I+S+N,woman,accountant,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0965,P0965,L-track,L5,G+O+I+S+N,woman,accountant,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0966,P0966,L-track,L5,G+O+I+S+N,woman,accountant,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0967,P0967,L-track,L5,G+O+I+S+N,woman,accountant,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0968,P0968,L-track,L5,G+O+I+S+N,woman,accountant,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0969,P0969,L-track,L5,G+O+I+S+N,woman,accountant,high,city,slum,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P0970,P0970,L-track,L5,G+O+I+S+N,woman,accountant,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0971,P0971,L-track,L5,G+O+I+S+N,woman,accountant,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P0972,P0972,L-track,L5,G+O+I+S+N,woman,accountant,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P0973,P0973,L-track,L5,G+O+I+S+N,woman,accountant,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P0974,P0974,L-track,L5,G+O+I+S+N,woman,accountant,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P0975,P0975,L-track,L5,G+O+I+S+N,woman,accountant,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P0976,P0976,L-track,L5,G+O+I+S+N,woman,pharmacist,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P0977,P0977,L-track,L5,G+O+I+S+N,woman,pharmacist,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0978,P0978,L-track,L5,G+O+I+S+N,woman,pharmacist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0979,P0979,L-track,L5,G+O+I+S+N,woman,pharmacist,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0980,P0980,L-track,L5,G+O+I+S+N,woman,pharmacist,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0981,P0981,L-track,L5,G+O+I+S+N,woman,pharmacist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P0982,P0982,L-track,L5,G+O+I+S+N,woman,pharmacist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0983,P0983,L-track,L5,G+O+I+S+N,woman,pharmacist,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0984,P0984,L-track,L5,G+O+I+S+N,woman,pharmacist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0985,P0985,L-track,L5,G+O+I+S+N,woman,pharmacist,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P0986,P0986,L-track,L5,G+O+I+S+N,woman,pharmacist,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0987,P0987,L-track,L5,G+O+I+S+N,woman,pharmacist,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0988,P0988,L-track,L5,G+O+I+S+N,woman,social worker,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0989,P0989,L-track,L5,G+O+I+S+N,woman,social worker,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0990,P0990,L-track,L5,G+O+I+S+N,woman,social worker,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P0991,P0991,L-track,L5,G+O+I+S+N,woman,social worker,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0992,P0992,L-track,L5,G+O+I+S+N,woman,social worker,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0993,P0993,L-track,L5,G+O+I+S+N,woman,social worker,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P0994,P0994,L-track,L5,G+O+I+S+N,woman,social worker,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0995,P0995,L-track,L5,G+O+I+S+N,woman,social worker,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P0996,P0996,L-track,L5,G+O+I+S+N,woman,social worker,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0997,P0997,L-track,L5,G+O+I+S+N,woman,social worker,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P0998,P0998,L-track,L5,G+O+I+S+N,woman,social worker,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P0999,P0999,L-track,L5,G+O+I+S+N,woman,social worker,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1000,P1000,L-track,L5,G+O+I+S+N,woman,chef,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1001,P1001,L-track,L5,G+O+I+S+N,woman,chef,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1002,P1002,L-track,L5,G+O+I+S+N,woman,chef,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1003,P1003,L-track,L5,G+O+I+S+N,woman,chef,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1004,P1004,L-track,L5,G+O+I+S+N,woman,chef,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P1005,P1005,L-track,L5,G+O+I+S+N,woman,chef,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P1006,P1006,L-track,L5,G+O+I+S+N,woman,chef,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P1007,P1007,L-track,L5,G+O+I+S+N,woman,chef,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1008,P1008,L-track,L5,G+O+I+S+N,woman,chef,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1009,P1009,L-track,L5,G+O+I+S+N,woman,chef,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.78
grok-imagine-image_P1010,P1010,L-track,L5,G+O+I+S+N,woman,chef,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1011,P1011,L-track,L5,G+O+I+S+N,woman,chef,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1012,P1012,L-track,L5,G+O+I+S+N,woman,librarian,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1013,P1013,L-track,L5,G+O+I+S+N,woman,librarian,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1014,P1014,L-track,L5,G+O+I+S+N,woman,librarian,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P1015,P1015,L-track,L5,G+O+I+S+N,woman,librarian,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P1016,P1016,L-track,L5,G+O+I+S+N,woman,librarian,high,city,suburb,xai,gpt-5-mini-2025-08-07,3,0.9
grok-imagine-image_P1017,P1017,L-track,L5,G+O+I+S+N,woman,librarian,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1018,P1018,L-track,L5,G+O+I+S+N,woman,librarian,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P1019,P1019,L-track,L5,G+O+I+S+N,woman,librarian,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1020,P1020,L-track,L5,G+O+I+S+N,woman,librarian,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P1021,P1021,L-track,L5,G+O+I+S+N,woman,librarian,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P1022,P1022,L-track,L5,G+O+I+S+N,woman,librarian,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.86
grok-imagine-image_P1023,P1023,L-track,L5,G+O+I+S+N,woman,librarian,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P1024,P1024,L-track,L5,G+O+I+S+N,woman,cleaner,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P1025,P1025,L-track,L5,G+O+I+S+N,woman,cleaner,high,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1026,P1026,L-track,L5,G+O+I+S+N,woman,cleaner,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1027,P1027,L-track,L5,G+O+I+S+N,woman,cleaner,high,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.86
grok-imagine-image_P1028,P1028,L-track,L5,G+O+I+S+N,woman,cleaner,high,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P1029,P1029,L-track,L5,G+O+I+S+N,woman,cleaner,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P1030,P1030,L-track,L5,G+O+I+S+N,woman,cleaner,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P1031,P1031,L-track,L5,G+O+I+S+N,woman,cleaner,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P1032,P1032,L-track,L5,G+O+I+S+N,woman,cleaner,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.72
grok-imagine-image_P1033,P1033,L-track,L5,G+O+I+S+N,woman,cleaner,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
